Title,Price,PID,Details
"Luxury 6 Bedroom Detached Duplex With Bq 
Chevron Drive Lekki Lagos
 Luxury 6 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 270,000,000",Chevron Drive Lekki Lagos,Luxury 6 Bedroom Detached Duplex With Bq / House FOR Sale
"Luxury 4 Bedroom Detached Duplex With Bq 
Chevron Toll Gate Lekki Lagos
 Luxury 4 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 190,000,000",Chevron Toll Gate Lekki Lagos,Luxury 4 Bedroom Detached Duplex With Bq / House FOR Sale
"Luxury 5 Bedroom Detached Duplex With Bq 
Chevron Toll Gate Lekki Lagos
 Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 270,000,000",Chevron Toll Gate Lekki Lagos,Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale
"Luxury Serviced 2 Bedroom Apartment 
Ikate Lekki Lagos
 Luxury Serviced 2 Bedroom Apartment / House FOR Sale","₦ 120,000,000",Ikate Lekki Lagos,Luxury Serviced 2 Bedroom Apartment / House FOR Sale
"Affordable 3 Bedroom Terraced Duplex With A Bq 
Ikate Lekki Lagos
 Affordable 3 Bedroom Terraced Duplex With A Bq / House FOR Sale","₦ 120,000,000",Ikate Lekki Lagos,Affordable 3 Bedroom Terraced Duplex With A Bq / House FOR Sale
"Newly Built 3 Bedroom Flat For Sale 
Banana Island Road Gerard Road Ikoyi Lagos
 Newly Built 3 Bedroom Flat For Sale / Flat Apartment FOR Sale","₦ 450,000,000",Banana Island Road Gerard Road Ikoyi Lagos,Newly Built 3 Bedroom Flat For Sale / Flat Apartment FOR Sale
"Luxury Serviced 3 Bedroom Apartment 
Ologolo Lekki Lagos
 Luxury Serviced 3 Bedroom Apartment / House FOR Sale","₦ 85,000,000",Ologolo Lekki Lagos,Luxury Serviced 3 Bedroom Apartment / House FOR Sale
"Luxury 5 Bedroom Detached Duplex With Bq 
Osapa London Lekki Lagos
 Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 800,000,000",Osapa London Lekki Lagos,Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale
"Luxury 4 Bedroom Penthouse With Bq 
Ahmadu Bello Way Victoria Island Lagos
 Luxury 4 Bedroom Penthouse With Bq / House FOR Sale","₦ 1,200,000,000",Ahmadu Bello Way Victoria Island Lagos,Luxury 4 Bedroom Penthouse With Bq / House FOR Sale
"Luxury 6 Bedroom Detached Duplex With Bq 
Osapa London Lekki Lagos
 Luxury 6 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 1,300,000,000",Osapa London Lekki Lagos,Luxury 6 Bedroom Detached Duplex With Bq / House FOR Sale
"Contemporary 5 Bedroom Semi Detached Duplex With Bq 
Ikate Lekki Lagos
 Contemporary 5 Bedroom Semi Detached Duplex With Bq / House FOR Sale","₦ 450,000,000",Ikate Lekki Lagos,Contemporary 5 Bedroom Semi Detached Duplex With Bq / House FOR Sale
"Luxury 5 Bedroom Detached Duplex With Bq 
Chevron Toll Gate Chevron Lekki Lagos
 Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 270,000,000",Chevron Toll Gate Chevron Lekki Lagos,Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale
"Luxury 5 Bedroom Detached Duplex With Bq 
Ajah Lagos
 Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 250,000,000",Ajah Lagos,Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale
"Luxury 5 Bedroom Detached Duplex With Bq 
Megamound Estate Ikota Lekki Lagos
 Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 190,000,000",Megamound Estate Ikota Lekki Lagos,Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale
"Luxury 4 Bedroom Terrace Duplex With Bq 
Ikate Lekki Lagos
 Luxury 4 Bedroom Terrace Duplex With Bq / House FOR Sale","₦ 180,000,000",Ikate Lekki Lagos,Luxury 4 Bedroom Terrace Duplex With Bq / House FOR Sale
"Contemporary 4 Bedroom Detached Duplex With Bq 
Ajah Lagos
 Contemporary 4 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 180,000,000",Ajah Lagos,Contemporary 4 Bedroom Detached Duplex With Bq / House FOR Sale
"Uxury Serviced 4 Bedroom Terrace Duplex 
Ajah Lagos
 Uxury Serviced 4 Bedroom Terrace Duplex / House FOR Sale","₦ 92,000,000",Ajah Lagos,Uxury Serviced 4 Bedroom Terrace Duplex / House FOR Sale
"A Demolishable Structure 
Ogba Lagos
 A Demolishable Structure / Land FOR Sale","₦ 100,000,000",Ogba Lagos,A Demolishable Structure / Land FOR Sale
"Luxury Serviced 2 Bedroom Apartment 
Ajah Lagos
 Luxury Serviced 2 Bedroom Apartment / House FOR Sale","₦ 59,000,000",Ajah Lagos,Luxury Serviced 2 Bedroom Apartment / House FOR Sale
"Land 
Victoria Court Estate Elerangbe Eleranigbe Ibeju Lekki Lagos
 Land / Land FOR Sale","₦ 7,500,000",Victoria Court Estate Elerangbe Eleranigbe Ibeju Lekki Lagos,Land / Land FOR Sale
"Beautiful Luxury 5 Bedroom Detached Duplex With Bq 
Chevron Lekki Lagos
 Beautiful Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 280,000,000",Chevron Lekki Lagos,Beautiful Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale
"3 Bedroom Flat With A Bq 
Old Ikoyi Ikoyi Lagos
 3 Bedroom Flat With A Bq / Flat Apartment FOR Sale","$ 1,100,000",Old Ikoyi Ikoyi Lagos,3 Bedroom Flat With A Bq / Flat Apartment FOR Sale
"Luxury 5 Bedroom Detached Duplex With Bq 
Lekki Phase 1 Lekki Lagos
 Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 900,000,000",Lekki Phase 1 Lekki Lagos,Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale
"3 Bedroom Terraced Duplex 
Vgc Lekki Lagos
 3 Bedroom Terraced Duplex / House FOR SALE","₦ 58,000,000",Vgc Lekki Lagos,3 Bedroom Terraced Duplex / House FOR SALE
"Newly Built 2 Nos 5 Bedroom Detached House 
Peaceville Estate Idado Lekki Lagos
 Newly Built 2 Nos 5 Bedroom Detached House / House FOR Sale","₦ 195,000,000",Peaceville Estate Idado Lekki Lagos,Newly Built 2 Nos 5 Bedroom Detached House / House FOR Sale
"Luxury Serviced 1 Bedroom Apartment 
Ologolo Lekki Lagos
 Luxury Serviced 1 Bedroom Apartment / House FOR Sale","₦ 45,000,000",Ologolo Lekki Lagos,Luxury Serviced 1 Bedroom Apartment / House FOR Sale
"Newly Built 2 Bedroom Maisonette 
Ikate Lekki Lagos
 Newly Built 2 Bedroom Maisonette / House FOR Sale","₦ 120,000,000",Ikate Lekki Lagos,Newly Built 2 Bedroom Maisonette / House FOR Sale
"Luxury 5 Bedroom Detached Duplex With Bq 
Chevron Toll Gate Chevron Lekki Lagos
 Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 275,000,000",Chevron Toll Gate Chevron Lekki Lagos,Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale
"Luxury 5 Bedroom Detached Duplex With Bq 
Megamound Estate Ikota Lekki Lagos
 Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 450,000,000",Megamound Estate Ikota Lekki Lagos,Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale
"Luxury Serviced 3 Bedroom Apartment 
Victoria Island Lagos
 Luxury Serviced 3 Bedroom Apartment / House FOR Sale","₦ 270,000,000",Victoria Island Lagos,Luxury Serviced 3 Bedroom Apartment / House FOR Sale
"Serviced 2 Bedroom Apartment 
Ikate Lekki Lagos
 Serviced 2 Bedroom Apartment / House FOR Sale","₦ 100,000,000",Ikate Lekki Lagos,Serviced 2 Bedroom Apartment / House FOR Sale
"4 Bedroom Terrace Duplex 
Ologolo Lekki Lagos
 4 Bedroom Terrace Duplex / House FOR Sale","₦ 90,000,000",Ologolo Lekki Lagos,4 Bedroom Terrace Duplex / House FOR Sale
"2 Bedroom Apartment 
Ikate Lekki Lagos
 2 Bedroom Apartment / House FOR Sale","₦ 72,000,000",Ikate Lekki Lagos,2 Bedroom Apartment / House FOR Sale
"Newly Built 5 Bedroom Penthouse With A Bq 
Kolapo Ishola Gra Akobo Ibadan Oyo
 Newly Built 5 Bedroom Penthouse With A Bq / House FOR SALE","₦ 220,000,000",Kolapo Ishola Gra Akobo Ibadan Oyo,Newly Built 5 Bedroom Penthouse With A Bq / House FOR SALE
"4 Bedroom Penthouse Mansion 
Victoria Island Lagos
 4 Bedroom Penthouse Mansion / House FOR Sale","$ 1,200,000",Victoria Island Lagos,4 Bedroom Penthouse Mansion / House FOR Sale
"Luxury Serviced 2 Bedroom Apartment 
Ikota Lekki Lagos
 Luxury Serviced 2 Bedroom Apartment / House FOR Sale","₦ 45,000,000",Ikota Lekki Lagos,Luxury Serviced 2 Bedroom Apartment / House FOR Sale
"Contemporary 5 Bedroom Detached Duplex With Bq 
Lekki Phase 1 Lekki Lagos
 Contemporary 5 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 600,000,000",Lekki Phase 1 Lekki Lagos,Contemporary 5 Bedroom Detached Duplex With Bq / House FOR Sale
"5 Bedroom Detached Duplex With Bq 
Megamound Estate Ikota Lekki Lagos
 5 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 300,000,000",Megamound Estate Ikota Lekki Lagos,5 Bedroom Detached Duplex With Bq / House FOR Sale
"Luxury Serviced 4 Bedroom Terrace Duplex 
Vgc Lekki Lagos
 Luxury Serviced 4 Bedroom Terrace Duplex / House FOR Sale","₦ 85,000,000",Vgc Lekki Lagos,Luxury Serviced 4 Bedroom Terrace Duplex / House FOR Sale
"Beautiful Luxury 4 Bedroom Semi Detached Duplex With Bq 
Ikota Lekki Lagos
 Beautiful Luxury 4 Bedroom Semi Detached Duplex With Bq / House FOR Sale","₦ 130,000,000",Ikota Lekki Lagos,Beautiful Luxury 4 Bedroom Semi Detached Duplex With Bq / House FOR Sale
"5 Bedroom Detached Duplex With Bq 
Ajah Lagos
 5 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 470,000,000",Ajah Lagos,5 Bedroom Detached Duplex With Bq / House FOR Sale
"Luxury 5 Bedroom Detached Duplex With Bq 
Chevron Toll Gate Chevron Lekki Lagos
 Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 290,000,000",Chevron Toll Gate Chevron Lekki Lagos,Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale
"Beautiful Luxury 4 Bedroom Semi Detached Duplex With Bq 
Vgc Lekki Lagos
 Beautiful Luxury 4 Bedroom Semi Detached Duplex With Bq / House FOR Sale","₦ 105,000,000",Vgc Lekki Lagos,Beautiful Luxury 4 Bedroom Semi Detached Duplex With Bq / House FOR Sale
"Luxury 5 Bedroom Detached Duplex With Bq 
Ajah Lagos
 Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 650,000,000",Ajah Lagos,Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale
"Luxury 4 Bedroom Semi Detached Duplex With Bq 
Ikota Lekki Lagos
 Luxury 4 Bedroom Semi Detached Duplex With Bq / House FOR Sale","₦ 145,000,000",Ikota Lekki Lagos,Luxury 4 Bedroom Semi Detached Duplex With Bq / House FOR Sale
"Luxury 5 Bedroom Detached Duplex With Bq 
Lekki Phase 1 Lekki Lagos
 Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 750,000,000",Lekki Phase 1 Lekki Lagos,Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale
"Luxury 5 Bedroom Detached Duplex With Bq 
Megamound Estate Ikota Lekki Lagos
 Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 420,000,000",Megamound Estate Ikota Lekki Lagos,Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale
"Luxury 5 Bedroom Detached Duplex With Bq 
Lekki Phase 1 Lekki Lagos
 Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 550,000,000",Lekki Phase 1 Lekki Lagos,Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale
"Serviced 3 Bedroom Apartment 
Ikota Lekki Lagos
 Serviced 3 Bedroom Apartment / House FOR Sale","₦ 55,000,000",Ikota Lekki Lagos,Serviced 3 Bedroom Apartment / House FOR Sale
"4 Bedroom Massionette With Bq 
Old Ikoyi Ikoyi Lagos
 4 Bedroom Massionette With Bq / House FOR Sale","₦ 600,000,000",Old Ikoyi Ikoyi Lagos,4 Bedroom Massionette With Bq / House FOR Sale
"Luxury Serviced 2 Bedroom Terrace Duplex 
Chevron Toll Gate Chevron Lekki Lagos
 Luxury Serviced 2 Bedroom Terrace Duplex / House FOR Sale","₦ 60,000,000",Chevron Toll Gate Chevron Lekki Lagos,Luxury Serviced 2 Bedroom Terrace Duplex / House FOR Sale
"4 Bedroom Terrace Carcass And A Bq 
Kado Kado Abuja
 4 Bedroom Terrace Carcass And A Bq / House FOR Sale","₦ 128,000,000",Kado Kado Abuja,4 Bedroom Terrace Carcass And A Bq / House FOR Sale
"5 Bedroom Detached Duplex With Bq 
Chevron Lekki Lagos
 5 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 300,000,000",Chevron Lekki Lagos,5 Bedroom Detached Duplex With Bq / House FOR Sale
"Luxury 2 Bedroom Detached Duplex With Bq 
Ikota Lekki Lagos
 Luxury 2 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 65,000,000",Ikota Lekki Lagos,Luxury 2 Bedroom Detached Duplex With Bq / House FOR Sale
"Luxury 6 Bedroom Terrace Duplex With Bq 
Chevron Toll Gate Chevron Lekki Lagos
 Luxury 6 Bedroom Terrace Duplex With Bq / House FOR Sale","₦ 130,000,000",Chevron Toll Gate Chevron Lekki Lagos,Luxury 6 Bedroom Terrace Duplex With Bq / House FOR Sale
"Luxury 5 Bedroom Detached Duplex With Bq 
Ajah Lagos
 Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 400,000,000",Ajah Lagos,Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale
"5 Bedroom Detached Duplex With Bq 
Megamound Estate Ikota Lekki Lagos
 5 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 240,000,000",Megamound Estate Ikota Lekki Lagos,5 Bedroom Detached Duplex With Bq / House FOR Sale
"Luxury 4 Bedroom Maisonette With Bq 
Lekki Phase 1 Lekki Lagos
 Luxury 4 Bedroom Maisonette With Bq / House FOR Sale","₦ 265,000,000",Lekki Phase 1 Lekki Lagos,Luxury 4 Bedroom Maisonette With Bq / House FOR Sale
"Luxury 5 Bedroom Detached Duplex With Bq 
Osapa London Lekki Lagos
 Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 650,000,000",Osapa London Lekki Lagos,Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale
"Five Bedroom Duplex With Pool And Rooftop Terrace 
Osapa London Lekki Lagos
 Five Bedroom Duplex With Pool And Rooftop Terrace / House FOR Sale","₦ 380,000,000",Osapa London Lekki Lagos,Five Bedroom Duplex With Pool And Rooftop Terrace / House FOR Sale
"3 Bedroom Penthouse 
Ikate Lekki Lagos
 3 Bedroom Penthouse / Flat Apartment FOR Sale","₦ 130,000,000",Ikate Lekki Lagos,3 Bedroom Penthouse / Flat Apartment FOR Sale
"5 Bedroom Detached Duplex With Bq 
Osapa London Lekki Lagos
 5 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 270,000,000",Osapa London Lekki Lagos,5 Bedroom Detached Duplex With Bq / House FOR Sale
"Luxury 5 Bedroom Detached Duplex + Bq 
Osapa London Lekki Lagos
 Luxury 5 Bedroom Detached Duplex + Bq / House FOR Sale","₦ 500,000,000",Osapa London Lekki Lagos,Luxury 5 Bedroom Detached Duplex + Bq / House FOR Sale
"Beautiful Luxury 4 Bedroom Detached Duplex With Bq 
Ajah Lagos
 Beautiful Luxury 4 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 130,000,000",Ajah Lagos,Beautiful Luxury 4 Bedroom Detached Duplex With Bq / House FOR Sale
"5 Bedrooms Detached Duplex House+ Bq +pool 
2nd Tollgate Lekki Phase 2 Lekki Lagos
 5 Bedrooms Detached Duplex House+ Bq +pool / House FOR Sale","₦ 420,000,000",2nd Tollgate Lekki Phase 2 Lekki Lagos,5 Bedrooms Detached Duplex House+ Bq +pool / House FOR Sale
"Luxury 5 Bedroom Detached Duplex With Bq 
Chevron Toll Gate Chevron Lekki Lagos
 Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 400,000,000",Chevron Toll Gate Chevron Lekki Lagos,Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale
"Land 
Journalist Estate Arepo Ogun
 Land / Land FOR Sale","₦ 17,000,000",Journalist Estate Arepo Ogun,Land / Land FOR Sale
"Beautiful 4 Bedroom Semi Detached Duplex With Bq 
Chevron Toll Gate Chevron Lekki Lagos
 Beautiful 4 Bedroom Semi Detached Duplex With Bq / House FOR Sale","₦ 120,000,000",Chevron Toll Gate Chevron Lekki Lagos,Beautiful 4 Bedroom Semi Detached Duplex With Bq / House FOR Sale
"Luxury 4 Bedroom Semi Detached Duplex With Bq 
Chevron Toll Gate Chevron Lekki Lagos
 Luxury 4 Bedroom Semi Detached Duplex With Bq / House FOR Sale","₦ 130,000,000",Chevron Toll Gate Chevron Lekki Lagos,Luxury 4 Bedroom Semi Detached Duplex With Bq / House FOR Sale
"3 Bedroom Terrace Duplex 
Ikota Lekki Lagos
 3 Bedroom Terrace Duplex / House FOR Sale","₦ 60,000,000",Ikota Lekki Lagos,3 Bedroom Terrace Duplex / House FOR Sale
"Beautiful 4 Bedroom Semi Detached Duplex With Bq 
Chevron Lekki Lagos
 Beautiful 4 Bedroom Semi Detached Duplex With Bq / House FOR Sale","₦ 150,000,000",Chevron Lekki Lagos,Beautiful 4 Bedroom Semi Detached Duplex With Bq / House FOR Sale
"Luxury Serviced 2 Bedroom Terrace Duplex 
Ikota Lekki Lagos
 Luxury Serviced 2 Bedroom Terrace Duplex / House FOR Sale","₦ 60,000,000",Ikota Lekki Lagos,Luxury Serviced 2 Bedroom Terrace Duplex / House FOR Sale
"5 Bedroom Detached Duplex With Bq 
Chevron Lekki Lagos
 5 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 230,000,000",Chevron Lekki Lagos,5 Bedroom Detached Duplex With Bq / House FOR Sale
"4 Bedroom Detached Duplex With Bq 
Ajah Lagos
 4 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 120,000,000",Ajah Lagos,4 Bedroom Detached Duplex With Bq / House FOR Sale
"Beautiful Luxury 3 Bedroom Terrace Duplex 
Chevron Toll Gate Chevron Lekki Lagos
 Beautiful Luxury 3 Bedroom Terrace Duplex / House FOR Sale","₦ 75,000,000",Chevron Toll Gate Chevron Lekki Lagos,Beautiful Luxury 3 Bedroom Terrace Duplex / House FOR Sale
"4 Bedroom Semi Detached Terrace House + Bq+elevator 
Parkview Estate Ikoyi Lagos
 4 Bedroom Semi Detached Terrace House + Bq+elevator / House FOR SALE","₦ 560,000,000",Parkview Estate Ikoyi Lagos,4 Bedroom Semi Detached Terrace House + Bq+elevator / House FOR SALE
"Luxury 2 Bedroom Apartment With Bq 
Lekki Phase 1 Lekki Lagos
 Luxury 2 Bedroom Apartment With Bq / House FOR Sale","₦ 260,000,000",Lekki Phase 1 Lekki Lagos,Luxury 2 Bedroom Apartment With Bq / House FOR Sale
"Contemporary 5 Bedroom Detached Duplex With Bq 
Ikate Lekki Lagos
 Contemporary 5 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 350,000,000",Ikate Lekki Lagos,Contemporary 5 Bedroom Detached Duplex With Bq / House FOR Sale
"Fully Furnished 5 Bedroom Terraced Duplex 
Lekki Phase 1 Lekki Lagos
 Fully Furnished 5 Bedroom Terraced Duplex / House FOR Sale","₦ 300,000,000",Lekki Phase 1 Lekki Lagos,Fully Furnished 5 Bedroom Terraced Duplex / House FOR Sale
"Luxury 4 Bedroom Semi Detached Duplex With Bq 
Chevron Toll Gate Chevron Lekki Lagos
 Luxury 4 Bedroom Semi Detached Duplex With Bq / House FOR Sale","₦ 140,000,000",Chevron Toll Gate Chevron Lekki Lagos,Luxury 4 Bedroom Semi Detached Duplex With Bq / House FOR Sale
"3 Bedroom Penthouse With Bq 
Lekki Phase 1 Lekki Lagos
 3 Bedroom Penthouse With Bq / Flat Apartment FOR Sale","₦ 250,000,000",Lekki Phase 1 Lekki Lagos,3 Bedroom Penthouse With Bq / Flat Apartment FOR Sale
"5 Bedrooms House + Bq 
Ikate Lekki Lagos
 5 Bedrooms House + Bq / House FOR Sale","₦ 253,000,000",Ikate Lekki Lagos,5 Bedrooms House + Bq / House FOR Sale
"5 Bedroom Detached Duplex With Bq 
Ikate Lekki Lagos
 5 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 250,000,000",Ikate Lekki Lagos,5 Bedroom Detached Duplex With Bq / House FOR Sale
"Contemporary Luxury 5 Bedroom Detached Duplex With Bq 
Chevron Toll Gate Chevron Lekki Lagos
 Contemporary Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 270,000,000",Chevron Toll Gate Chevron Lekki Lagos,Contemporary Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale
"Contemporary Luxury 5 Bedroom Detached Duplex With Bq 
Lekki Phase 1 Lekki Lagos
 Contemporary Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 750,000,000",Lekki Phase 1 Lekki Lagos,Contemporary Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale
"Land 
Nationview Estate Shapati Bogije Ibeju Lekki Lagos
 Land / Land FOR SALE","₦ 13,200,000",Nationview Estate Shapati Bogije Ibeju Lekki Lagos,Land / Land FOR SALE
"Luxury 5 Bedroom Detached Duplex With Bq 
Ikota Lekki Lagos
 Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 290,000,000",Ikota Lekki Lagos,Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale
"Serviced 3 Bedroom Apartment 
Ikota Lekki Lagos
 Serviced 3 Bedroom Apartment / House FOR Sale","₦ 60,000,000",Ikota Lekki Lagos,Serviced 3 Bedroom Apartment / House FOR Sale
"Luxury Serviced 2 Bedroom Apartment 
Ikate Lekki Lagos
 Luxury Serviced 2 Bedroom Apartment / House FOR Sale","₦ 90,000,000",Ikate Lekki Lagos,Luxury Serviced 2 Bedroom Apartment / House FOR Sale
"Luxury 4 Bedroom Semi Detached Duplex With Bq 
Chevron Toll Gate Lekki Lagos
 Luxury 4 Bedroom Semi Detached Duplex With Bq / House FOR Sale","₦ 130,000,000",Chevron Toll Gate Lekki Lagos,Luxury 4 Bedroom Semi Detached Duplex With Bq / House FOR Sale
"Luxury 5 Bedroom Detached Duplex With Bq 
Chevron Lekki Lagos
 Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 260,000,000",Chevron Lekki Lagos,Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale
"Luxury 5 Bedroom Detached Duplex With Bq 
Ikate Lekki Lagos
 Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 900,000,000",Ikate Lekki Lagos,Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale
"Luxury 5 Bedroom Penthouse With Bq 
Lekki Phase 1 Lekki Lagos
 Luxury 5 Bedroom Penthouse With Bq / House FOR Sale","₦ 420,000,000",Lekki Phase 1 Lekki Lagos,Luxury 5 Bedroom Penthouse With Bq / House FOR Sale
"Contemporary Luxury 5 Bedroom Detached Duplex With Bq 
Osapa London Lekki Lagos
 Contemporary Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 1,600,000,000",Osapa London Lekki Lagos,Contemporary Luxury 5 Bedroom Detached Duplex With Bq / House FOR Sale
"Luxury Serviced 3 Bedroom Apartment 
Old Ikoyi Ikoyi Lagos
 Luxury Serviced 3 Bedroom Apartment / House FOR Sale","₦ 480,000,000",Old Ikoyi Ikoyi Lagos,Luxury Serviced 3 Bedroom Apartment / House FOR Sale
"4 Bedroom Terrace Duplex With Bq 
Gerard Road Ikoyi Lagos
 4 Bedroom Terrace Duplex With Bq / House FOR Sale","₦ 750,000,000",Gerard Road Ikoyi Lagos,4 Bedroom Terrace Duplex With Bq / House FOR Sale
"5 Bedroom Detached Duplex With Bq 
Lekki Phase 1 Lekki Lagos
 5 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 780,000,000",Lekki Phase 1 Lekki Lagos,5 Bedroom Detached Duplex With Bq / House FOR Sale
"5 Bedroom Detached Duplex With Bq 
Lekki Phase 1 Lekki Lagos
 5 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 780,000,000",Lekki Phase 1 Lekki Lagos,5 Bedroom Detached Duplex With Bq / House FOR Sale
"5 Bedroom Detached Duplex With Bq 
Drive Chevron Lekki Lagos
 5 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 225,000,000",Drive Chevron Lekki Lagos,5 Bedroom Detached Duplex With Bq / House FOR Sale
"5 Bedroom Detached Duplex With Bq 
Megamound Estate Ikota Lekki Lagos
 5 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 320,000,000",Megamound Estate Ikota Lekki Lagos,5 Bedroom Detached Duplex With Bq / House FOR Sale
"2 Bedroom Apartment 
Ikate Lekki Lagos
 2 Bedroom Apartment / House FOR Sale","₦ 100,000,000",Ikate Lekki Lagos,2 Bedroom Apartment / House FOR Sale
"5 Bedroom Detached Duplex With Bq 
Ikate Lekki Lagos
 5 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 900,000,000",Ikate Lekki Lagos,5 Bedroom Detached Duplex With Bq / House FOR Sale
"4 Bedroom Terrace Duplex 
Chevron Toll Gate Lekki Lagos
 4 Bedroom Terrace Duplex / House FOR Sale","₦ 80,000,000",Chevron Toll Gate Lekki Lagos,4 Bedroom Terrace Duplex / House FOR Sale
"5 Bedroom Detached Duplex With Bq 
Ajah Lagos
 5 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 160,000,000",Ajah Lagos,5 Bedroom Detached Duplex With Bq / House FOR Sale
"4 Bedroom Terrace Duplex 
Chevron Toll Gate Lekki Lagos
 4 Bedroom Terrace Duplex / House FOR Sale","₦ 75,000,000",Chevron Toll Gate Lekki Lagos,4 Bedroom Terrace Duplex / House FOR Sale
"5 Bedroom Semi Detached Duplex With Bq 
Ikate Lekki Lagos
 5 Bedroom Semi Detached Duplex With Bq / House FOR Sale","₦ 500,000,000",Ikate Lekki Lagos,5 Bedroom Semi Detached Duplex With Bq / House FOR Sale
"5 Bedroom Detached Duplex With Bq 
Chevron Toll Gate Lekki Lagos
 5 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 190,000,000",Chevron Toll Gate Lekki Lagos,5 Bedroom Detached Duplex With Bq / House FOR Sale
"5 Bedroom Detached Duplex With Bq 
Chevron Toll Gate Lekki Lagos
 5 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 140,000,000",Chevron Toll Gate Lekki Lagos,5 Bedroom Detached Duplex With Bq / House FOR Sale
"Luxury 5 Bedroom Detached Duplex 
Megamound Estate Ikota Lekki Lagos
 Luxury 5 Bedroom Detached Duplex / House FOR Sale","₦ 450,000,000",Megamound Estate Ikota Lekki Lagos,Luxury 5 Bedroom Detached Duplex / House FOR Sale
"5 Bedroom Detached Duplex With Bq 
Ologolo Lekki Lagos
 5 Bedroom Detached Duplex With Bq / House FOR Sale","₦ 450,000,000",Ologolo Lekki Lagos,5 Bedroom Detached Duplex With Bq / House FOR Sale
